id,name,sport,year,brand,setName,source,searchText,displayName
generated_Hockey_2025_Series Two,Series Two,Hockey,2025,Unknown,Series Two,generated,hockey 2025 series two,Hockey 2025 Unknown Series Two
generated_Hockey_2025_Young Guns,Young Guns,Hockey,2025,Upper Deck,Young Guns,generated,hockey 2025 young guns,Hockey 2025 Upper Deck Young Guns
generated_Hockey_2025_Artifacts,Artifacts,Hockey,2025,Upper Deck,Artifacts,generated,hockey 2025 artifacts,Hockey 2025 Upper Deck Artifacts
generated_Hockey_2025_SP Game Used,SP Game Used,Hockey,2025,Upper Deck,SP Game Used,generated,hockey 2025 sp game used,Hockey 2025 Upper Deck SP Game Used
generated_Hockey_2025_SP Authentic,SP Authentic,Hockey,2025,Upper Deck,SP Authentic,generated,hockey 2025 sp authentic,Hockey 2025 Upper Deck SP Authentic
generated_Hockey_2025_The Cup,The Cup,Hockey,2025,Upper Deck,The Cup,generated,hockey 2025 the cup,Hockey 2025 Upper Deck The Cup
generated_Hockey_2025_Premier,Premier,Hockey,2025,Upper Deck,Premier,generated,hockey 2025 premier,Hockey 2025 Upper Deck Premier
generated_Hockey_2025_Ice,Ice,Hockey,2025,Upper Deck,Ice,generated,hockey 2025 ice,Hockey 2025 Upper Deck Ice
generated_Hockey_2025_Black Diamond,Black Diamond,Hockey,2025,Upper Deck,Black Diamond,generated,hockey 2025 black diamond,Hockey 2025 Upper Deck Black Diamond
generated_Hockey_2025_OPC,OPC,Hockey,2025,Upper Deck,OPC,generated,hockey 2025 opc,Hockey 2025 Upper Deck OPC
generated_Hockey_2025_OPC Platinum,OPC Platinum,Hockey,2025,Upper Deck,OPC Platinum,generated,hockey 2025 opc platinum,Hockey 2025 Upper Deck OPC Platinum
generated_Hockey_2025_MVP,MVP,Hockey,2025,Upper Deck,MVP,generated,hockey 2025 mvp,Hockey 2025 Upper Deck MVP
generated_Hockey_2025_Parkhurst,Parkhurst,Hockey,2025,Upper Deck,Parkhurst,generated,hockey 2025 parkhurst,Hockey 2025 Upper Deck Parkhurst
generated_Hockey_2025_Victory,Victory,Hockey,2025,Upper Deck,Victory,generated,hockey 2025 victory,Hockey 2025 Upper Deck Victory
generated_Hockey_2025_Collector's Choice,Collector's Choice,Hockey,2025,Upper Deck,Collector's Choice,generated,hockey 2025 collector's choice,Hockey 2025 Upper Deck Collector's Choice
generated_Hockey_2025_Pinnacle,Pinnacle,Hockey,2025,Upper Deck,Pinnacle,generated,hockey 2025 pinnacle,Hockey 2025 Upper Deck Pinnacle
generated_Hockey_2025_Score,Score,Hockey,2025,Upper Deck,Score,generated,hockey 2025 score,Hockey 2025 Upper Deck Score
generated_Hockey_2025_Fleer,Fleer,Hockey,2025,Upper Deck,Fleer,generated,hockey 2025 fleer,Hockey 2025 Upper Deck Fleer
generated_Hockey_2025_Topps,Topps,Hockey,2025,Topps,Topps,generated,hockey 2025 topps,Hockey 2025 Topps Topps
generated_Hockey_2024_Series One,Series One,Hockey,2024,Unknown,Series One,generated,hockey 2024 series one,Hockey 2024 Unknown Series One
generated_Hockey_2024_Series Two,Series Two,Hockey,2024,Unknown,Series Two,generated,hockey 2024 series two,Hockey 2024 Unknown Series Two
generated_Hockey_2024_Young Guns,Young Guns,Hockey,2024,Upper Deck,Young Guns,generated,hockey 2024 young guns,Hockey 2024 Upper Deck Young Guns
generated_Hockey_2024_Artifacts,Artifacts,Hockey,2024,Upper Deck,Artifacts,generated,hockey 2024 artifacts,Hockey 2024 Upper Deck Artifacts
generated_Hockey_2024_SP Game Used,SP Game Used,Hockey,2024,Upper Deck,SP Game Used,generated,hockey 2024 sp game used,Hockey 2024 Upper Deck SP Game Used
generated_Hockey_2024_SP Authentic,SP Authentic,Hockey,2024,Upper Deck,SP Authentic,generated,hockey 2024 sp authentic,Hockey 2024 Upper Deck SP Authentic
generated_Hockey_2024_The Cup,The Cup,Hockey,2024,Upper Deck,The Cup,generated,hockey 2024 the cup,Hockey 2024 Upper Deck The Cup
generated_Hockey_2024_Premier,Premier,Hockey,2024,Upper Deck,Premier,generated,hockey 2024 premier,Hockey 2024 Upper Deck Premier
generated_Hockey_2024_Ice,Ice,Hockey,2024,Upper Deck,Ice,generated,hockey 2024 ice,Hockey 2024 Upper Deck Ice
generated_Hockey_2024_Black Diamond,Black Diamond,Hockey,2024,Upper Deck,Black Diamond,generated,hockey 2024 black diamond,Hockey 2024 Upper Deck Black Diamond
generated_Hockey_2024_OPC,OPC,Hockey,2024,Upper Deck,OPC,generated,hockey 2024 opc,Hockey 2024 Upper Deck OPC
generated_Hockey_2024_OPC Platinum,OPC Platinum,Hockey,2024,Upper Deck,OPC Platinum,generated,hockey 2024 opc platinum,Hockey 2024 Upper Deck OPC Platinum
generated_Hockey_2024_MVP,MVP,Hockey,2024,Upper Deck,MVP,generated,hockey 2024 mvp,Hockey 2024 Upper Deck MVP
generated_Hockey_2024_Parkhurst,Parkhurst,Hockey,2024,Upper Deck,Parkhurst,generated,hockey 2024 parkhurst,Hockey 2024 Upper Deck Parkhurst
generated_Hockey_2024_Victory,Victory,Hockey,2024,Upper Deck,Victory,generated,hockey 2024 victory,Hockey 2024 Upper Deck Victory
generated_Hockey_2024_Collector's Choice,Collector's Choice,Hockey,2024,Upper Deck,Collector's Choice,generated,hockey 2024 collector's choice,Hockey 2024 Upper Deck Collector's Choice
generated_Hockey_2024_Pinnacle,Pinnacle,Hockey,2024,Upper Deck,Pinnacle,generated,hockey 2024 pinnacle,Hockey 2024 Upper Deck Pinnacle
generated_Hockey_2024_Score,Score,Hockey,2024,Upper Deck,Score,generated,hockey 2024 score,Hockey 2024 Upper Deck Score
generated_Hockey_2024_Fleer,Fleer,Hockey,2024,Upper Deck,Fleer,generated,hockey 2024 fleer,Hockey 2024 Upper Deck Fleer
generated_Hockey_2024_Topps,Topps,Hockey,2024,Topps,Topps,generated,hockey 2024 topps,Hockey 2024 Topps Topps
generated_Hockey_2023_Series One,Series One,Hockey,2023,Unknown,Series One,generated,hockey 2023 series one,Hockey 2023 Unknown Series One
generated_Hockey_2023_Series Two,Series Two,Hockey,2023,Unknown,Series Two,generated,hockey 2023 series two,Hockey 2023 Unknown Series Two
generated_Hockey_2023_Young Guns,Young Guns,Hockey,2023,Upper Deck,Young Guns,generated,hockey 2023 young guns,Hockey 2023 Upper Deck Young Guns
generated_Hockey_2023_Artifacts,Artifacts,Hockey,2023,Upper Deck,Artifacts,generated,hockey 2023 artifacts,Hockey 2023 Upper Deck Artifacts
generated_Hockey_2023_SP Game Used,SP Game Used,Hockey,2023,Upper Deck,SP Game Used,generated,hockey 2023 sp game used,Hockey 2023 Upper Deck SP Game Used
generated_Hockey_2023_SP Authentic,SP Authentic,Hockey,2023,Upper Deck,SP Authentic,generated,hockey 2023 sp authentic,Hockey 2023 Upper Deck SP Authentic
generated_Hockey_2023_The Cup,The Cup,Hockey,2023,Upper Deck,The Cup,generated,hockey 2023 the cup,Hockey 2023 Upper Deck The Cup
generated_Hockey_2023_Premier,Premier,Hockey,2023,Upper Deck,Premier,generated,hockey 2023 premier,Hockey 2023 Upper Deck Premier
generated_Hockey_2023_Ice,Ice,Hockey,2023,Upper Deck,Ice,generated,hockey 2023 ice,Hockey 2023 Upper Deck Ice
generated_Hockey_2023_Black Diamond,Black Diamond,Hockey,2023,Upper Deck,Black Diamond,generated,hockey 2023 black diamond,Hockey 2023 Upper Deck Black Diamond
generated_Hockey_2023_OPC,OPC,Hockey,2023,Upper Deck,OPC,generated,hockey 2023 opc,Hockey 2023 Upper Deck OPC
generated_Hockey_2023_OPC Platinum,OPC Platinum,Hockey,2023,Upper Deck,OPC Platinum,generated,hockey 2023 opc platinum,Hockey 2023 Upper Deck OPC Platinum
generated_Hockey_2023_MVP,MVP,Hockey,2023,Upper Deck,MVP,generated,hockey 2023 mvp,Hockey 2023 Upper Deck MVP
generated_Hockey_2023_Parkhurst,Parkhurst,Hockey,2023,Upper Deck,Parkhurst,generated,hockey 2023 parkhurst,Hockey 2023 Upper Deck Parkhurst
generated_Hockey_2023_Victory,Victory,Hockey,2023,Upper Deck,Victory,generated,hockey 2023 victory,Hockey 2023 Upper Deck Victory
generated_Hockey_2023_Collector's Choice,Collector's Choice,Hockey,2023,Upper Deck,Collector's Choice,generated,hockey 2023 collector's choice,Hockey 2023 Upper Deck Collector's Choice
generated_Hockey_2023_Pinnacle,Pinnacle,Hockey,2023,Upper Deck,Pinnacle,generated,hockey 2023 pinnacle,Hockey 2023 Upper Deck Pinnacle
generated_Hockey_2023_Score,Score,Hockey,2023,Upper Deck,Score,generated,hockey 2023 score,Hockey 2023 Upper Deck Score
generated_Hockey_2023_Fleer,Fleer,Hockey,2023,Upper Deck,Fleer,generated,hockey 2023 fleer,Hockey 2023 Upper Deck Fleer
generated_Hockey_2023_Topps,Topps,Hockey,2023,Topps,Topps,generated,hockey 2023 topps,Hockey 2023 Topps Topps
generated_Hockey_2022_Series One,Series One,Hockey,2022,Unknown,Series One,generated,hockey 2022 series one,Hockey 2022 Unknown Series One
generated_Hockey_2022_Series Two,Series Two,Hockey,2022,Unknown,Series Two,generated,hockey 2022 series two,Hockey 2022 Unknown Series Two
generated_Hockey_2022_Young Guns,Young Guns,Hockey,2022,Upper Deck,Young Guns,generated,hockey 2022 young guns,Hockey 2022 Upper Deck Young Guns
generated_Hockey_2022_Artifacts,Artifacts,Hockey,2022,Upper Deck,Artifacts,generated,hockey 2022 artifacts,Hockey 2022 Upper Deck Artifacts
generated_Hockey_2022_SP Game Used,SP Game Used,Hockey,2022,Upper Deck,SP Game Used,generated,hockey 2022 sp game used,Hockey 2022 Upper Deck SP Game Used
generated_Hockey_2022_SP Authentic,SP Authentic,Hockey,2022,Upper Deck,SP Authentic,generated,hockey 2022 sp authentic,Hockey 2022 Upper Deck SP Authentic
generated_Hockey_2022_The Cup,The Cup,Hockey,2022,Upper Deck,The Cup,generated,hockey 2022 the cup,Hockey 2022 Upper Deck The Cup
generated_Hockey_2022_Premier,Premier,Hockey,2022,Upper Deck,Premier,generated,hockey 2022 premier,Hockey 2022 Upper Deck Premier
generated_Hockey_2022_Ice,Ice,Hockey,2022,Upper Deck,Ice,generated,hockey 2022 ice,Hockey 2022 Upper Deck Ice
generated_Hockey_2022_Black Diamond,Black Diamond,Hockey,2022,Upper Deck,Black Diamond,generated,hockey 2022 black diamond,Hockey 2022 Upper Deck Black Diamond
generated_Hockey_2022_OPC,OPC,Hockey,2022,Upper Deck,OPC,generated,hockey 2022 opc,Hockey 2022 Upper Deck OPC
generated_Hockey_2022_OPC Platinum,OPC Platinum,Hockey,2022,Upper Deck,OPC Platinum,generated,hockey 2022 opc platinum,Hockey 2022 Upper Deck OPC Platinum
generated_Hockey_2022_MVP,MVP,Hockey,2022,Upper Deck,MVP,generated,hockey 2022 mvp,Hockey 2022 Upper Deck MVP
generated_Hockey_2022_Parkhurst,Parkhurst,Hockey,2022,Upper Deck,Parkhurst,generated,hockey 2022 parkhurst,Hockey 2022 Upper Deck Parkhurst
generated_Hockey_2022_Victory,Victory,Hockey,2022,Upper Deck,Victory,generated,hockey 2022 victory,Hockey 2022 Upper Deck Victory
generated_Hockey_2022_Collector's Choice,Collector's Choice,Hockey,2022,Upper Deck,Collector's Choice,generated,hockey 2022 collector's choice,Hockey 2022 Upper Deck Collector's Choice
generated_Hockey_2022_Pinnacle,Pinnacle,Hockey,2022,Upper Deck,Pinnacle,generated,hockey 2022 pinnacle,Hockey 2022 Upper Deck Pinnacle
generated_Hockey_2022_Score,Score,Hockey,2022,Upper Deck,Score,generated,hockey 2022 score,Hockey 2022 Upper Deck Score
generated_Hockey_2022_Fleer,Fleer,Hockey,2022,Upper Deck,Fleer,generated,hockey 2022 fleer,Hockey 2022 Upper Deck Fleer
generated_Hockey_2022_Topps,Topps,Hockey,2022,Topps,Topps,generated,hockey 2022 topps,Hockey 2022 Topps Topps
generated_Hockey_2021_Series One,Series One,Hockey,2021,Unknown,Series One,generated,hockey 2021 series one,Hockey 2021 Unknown Series One
generated_Hockey_2021_Series Two,Series Two,Hockey,2021,Unknown,Series Two,generated,hockey 2021 series two,Hockey 2021 Unknown Series Two
generated_Hockey_2021_Young Guns,Young Guns,Hockey,2021,Upper Deck,Young Guns,generated,hockey 2021 young guns,Hockey 2021 Upper Deck Young Guns
generated_Hockey_2021_Artifacts,Artifacts,Hockey,2021,Upper Deck,Artifacts,generated,hockey 2021 artifacts,Hockey 2021 Upper Deck Artifacts
generated_Hockey_2021_SP Game Used,SP Game Used,Hockey,2021,Upper Deck,SP Game Used,generated,hockey 2021 sp game used,Hockey 2021 Upper Deck SP Game Used
generated_Hockey_2021_SP Authentic,SP Authentic,Hockey,2021,Upper Deck,SP Authentic,generated,hockey 2021 sp authentic,Hockey 2021 Upper Deck SP Authentic
generated_Hockey_2021_The Cup,The Cup,Hockey,2021,Upper Deck,The Cup,generated,hockey 2021 the cup,Hockey 2021 Upper Deck The Cup
generated_Hockey_2021_Premier,Premier,Hockey,2021,Upper Deck,Premier,generated,hockey 2021 premier,Hockey 2021 Upper Deck Premier
generated_Hockey_2021_Ice,Ice,Hockey,2021,Upper Deck,Ice,generated,hockey 2021 ice,Hockey 2021 Upper Deck Ice
generated_Hockey_2021_Black Diamond,Black Diamond,Hockey,2021,Upper Deck,Black Diamond,generated,hockey 2021 black diamond,Hockey 2021 Upper Deck Black Diamond
generated_Hockey_2021_OPC,OPC,Hockey,2021,Upper Deck,OPC,generated,hockey 2021 opc,Hockey 2021 Upper Deck OPC
generated_Hockey_2021_OPC Platinum,OPC Platinum,Hockey,2021,Upper Deck,OPC Platinum,generated,hockey 2021 opc platinum,Hockey 2021 Upper Deck OPC Platinum
generated_Hockey_2021_MVP,MVP,Hockey,2021,Upper Deck,MVP,generated,hockey 2021 mvp,Hockey 2021 Upper Deck MVP
generated_Hockey_2021_Parkhurst,Parkhurst,Hockey,2021,Upper Deck,Parkhurst,generated,hockey 2021 parkhurst,Hockey 2021 Upper Deck Parkhurst
generated_Hockey_2021_Victory,Victory,Hockey,2021,Upper Deck,Victory,generated,hockey 2021 victory,Hockey 2021 Upper Deck Victory
generated_Hockey_2021_Collector's Choice,Collector's Choice,Hockey,2021,Upper Deck,Collector's Choice,generated,hockey 2021 collector's choice,Hockey 2021 Upper Deck Collector's Choice
generated_Hockey_2021_Pinnacle,Pinnacle,Hockey,2021,Upper Deck,Pinnacle,generated,hockey 2021 pinnacle,Hockey 2021 Upper Deck Pinnacle
generated_Hockey_2021_Score,Score,Hockey,2021,Upper Deck,Score,generated,hockey 2021 score,Hockey 2021 Upper Deck Score
generated_Hockey_2021_Fleer,Fleer,Hockey,2021,Upper Deck,Fleer,generated,hockey 2021 fleer,Hockey 2021 Upper Deck Fleer
generated_Hockey_2021_Topps,Topps,Hockey,2021,Topps,Topps,generated,hockey 2021 topps,Hockey 2021 Topps Topps
generated_Hockey_2020_Series One,Series One,Hockey,2020,Unknown,Series One,generated,hockey 2020 series one,Hockey 2020 Unknown Series One
generated_Hockey_2020_Series Two,Series Two,Hockey,2020,Unknown,Series Two,generated,hockey 2020 series two,Hockey 2020 Unknown Series Two
generated_Hockey_2020_Young Guns,Young Guns,Hockey,2020,Upper Deck,Young Guns,generated,hockey 2020 young guns,Hockey 2020 Upper Deck Young Guns
generated_Hockey_2020_Artifacts,Artifacts,Hockey,2020,Upper Deck,Artifacts,generated,hockey 2020 artifacts,Hockey 2020 Upper Deck Artifacts
generated_Hockey_2020_SP Game Used,SP Game Used,Hockey,2020,Upper Deck,SP Game Used,generated,hockey 2020 sp game used,Hockey 2020 Upper Deck SP Game Used
generated_Hockey_2020_SP Authentic,SP Authentic,Hockey,2020,Upper Deck,SP Authentic,generated,hockey 2020 sp authentic,Hockey 2020 Upper Deck SP Authentic
generated_Hockey_2020_The Cup,The Cup,Hockey,2020,Upper Deck,The Cup,generated,hockey 2020 the cup,Hockey 2020 Upper Deck The Cup
generated_Hockey_2020_Premier,Premier,Hockey,2020,Upper Deck,Premier,generated,hockey 2020 premier,Hockey 2020 Upper Deck Premier
generated_Hockey_2020_Ice,Ice,Hockey,2020,Upper Deck,Ice,generated,hockey 2020 ice,Hockey 2020 Upper Deck Ice
generated_Hockey_2020_Black Diamond,Black Diamond,Hockey,2020,Upper Deck,Black Diamond,generated,hockey 2020 black diamond,Hockey 2020 Upper Deck Black Diamond
